section_id,constitution_id,year_th,topic,theme,theme_score
const_2511_s_142,const_2511,2511,40,บริหาร,0.6666666666666666
const_2511_s_143,const_2511,2511,-1,นิติบัญญัติ,0.5
const_2511_s_143,const_2511,2511,-1,บริหาร,0.5
const_2511_s_144,const_2511,2511,7,นิติบัญญัติ,0.35714285714285715
const_2511_s_144,const_2511,2511,7,บริหาร,0.35714285714285715
const_2511_s_144,const_2511,2511,7,พรรคการเมืองและการเลือกตั้ง,0.28571428571428575
const_2511_s_145,const_2511,2511,56,สถาบันพระมหากษัตริย์,0.5
const_2511_s_145,const_2511,2511,56,บริหาร,0.5
const_2511_s_146,const_2511,2511,63,สถาบันพระมหากษัตริย์,0.30000000000000004
const_2511_s_146,const_2511,2511,63,แนวนโยบายแห่งรัฐ,0.4
const_2511_s_146,const_2511,2511,63,นิติบัญญัติ,0.30000000000000004
const_2511_s_147,const_2511,2511,78,สถาบันพระมหากษัตริย์,0.5
const_2511_s_147,const_2511,2511,78,นิติบัญญัติ,0.5
const_2511_s_148,const_2511,2511,22,สถาบันพระมหากษัตริย์,1.0
const_2511_s_149,const_2511,2511,11,สถาบันพระมหากษัตริย์,0.5
const_2511_s_149,const_2511,2511,11,นิติบัญญัติ,0.5
const_2511_s_150,const_2511,2511,-1,สถาบันพระมหากษัตริย์,0.5
const_2511_s_150,const_2511,2511,-1,นิติบัญญัติ,0.5
const_2511_s_151,const_2511,2511,64,สถาบันพระมหากษัตริย์,1.0
const_2511_s_152,const_2511,2511,80,สถาบันพระมหากษัตริย์,0.5555555555555556
const_2511_s_152,const_2511,2511,80,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.4444444444444445
const_2511_s_153,const_2511,2511,29,สถาบันพระมหากษัตริย์,1.0
const_2511_s_154,const_2511,2511,27,สถาบันพระมหากษัตริย์,0.5555555555555556
const_2511_s_154,const_2511,2511,27,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.4444444444444445
const_2511_s_155,const_2511,2511,1,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,1.0
const_2511_s_156,const_2511,2511,45,บริหาร,1.0
const_2511_s_157,const_2511,2511,-1,สถาบันพระมหากษัตริย์,0.5
const_2511_s_157,const_2511,2511,-1,ตุลาการ,0.5
const_2511_s_158,const_2511,2511,64,ตุลาการ,1.0
const_2511_s_159,const_2511,2511,25,ตุลาการ,1.0
const_2511_s_160,const_2511,2511,25,ตุลาการ,1.0
const_2511_s_161,const_2511,2511,69,อื่น ๆ (emergent),1.0
const_2511_s_162,const_2511,2511,37,สถาบันพระมหากษัตริย์,0.5555555555555556
const_2511_s_162,const_2511,2511,37,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.4444444444444445
const_2511_s_163,const_2511,2511,9,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,1.0
const_2511_s_164,const_2511,2511,1,นิติบัญญัติ,1.0
const_2511_s_165,const_2511,2511,1,อื่น ๆ (emergent),1.0
const_2511_s_166,const_2511,2511,33,นิติบัญญัติ,0.5555555555555556
const_2511_s_166,const_2511,2511,33,พรรคการเมืองและการเลือกตั้ง,0.4444444444444445
const_2511_s_167,const_2511,2511,7,นิติบัญญัติ,0.5555555555555556
const_2511_s_167,const_2511,2511,7,พรรคการเมืองและการเลือกตั้ง,0.4444444444444445
const_2511_s_168,const_2511,2511,2,นิติบัญญัติ,1.0
const_2511_s_169,const_2511,2511,44,นิติบัญญัติ,0.6666666666666666
const_2511_s_169,const_2511,2511,44,บริหาร,0.3333333333333333
const_2511_s_170,const_2511,2511,74,สถาบันพระมหากษัตริย์,0.3333333333333333
const_2511_s_170,const_2511,2511,74,นิติบัญญัติ,0.3333333333333333
const_2511_s_170,const_2511,2511,74,การมีส่วนร่วมทางการเมือง,0.3333333333333333
const_2511_s_171,const_2511,2511,1,สิทธิ-เสรีภาพ-หน้าที่,0.3076923076923077
const_2511_s_171,const_2511,2511,1,การมีส่วนร่วมทางการเมือง,0.3846153846153846
const_2511_s_171,const_2511,2511,1,พรรคการเมืองและการเลือกตั้ง,0.3076923076923077
const_2511_s_172,const_2511,2511,46,สถาบันพระมหากษัตริย์,0.5
const_2511_s_172,const_2511,2511,46,การมีส่วนร่วมทางการเมือง,0.5
const_2511_s_173,const_2511,2511,11,นิติบัญญัติ,1.0
const_2511_s_174,const_2511,2511,-1,อื่น ๆ (emergent),1.0
const_2511_s_175,const_2511,2511,87,ตุลาการ,1.0
const_2511_s_176,const_2511,2511,63,สถาบันพระมหากษัตริย์,0.3333333333333333
const_2511_s_176,const_2511,2511,63,นิติบัญญัติ,0.3333333333333333
const_2511_s_176,const_2511,2511,63,บริหาร,0.3333333333333333
const_2511_s_177,const_2511,2511,2,สถาบันพระมหากษัตริย์,0.2631578947368421
const_2511_s_177,const_2511,2511,2,นิติบัญญัติ,0.5263157894736842
const_2511_s_177,const_2511,2511,2,พรรคการเมืองและการเลือกตั้ง,0.2105263157894737
const_2511_s_178,const_2511,2511,33,นิติบัญญัติ,0.7142857142857143
const_2511_s_178,const_2511,2511,33,พรรคการเมืองและการเลือกตั้ง,0.28571428571428575
const_2511_s_179,const_2511,2511,33,นิติบัญญัติ,1.0
const_2511_s_180,const_2511,2511,33,พรรคการเมืองและการเลือกตั้ง,1.0
const_2511_s_181,const_2511,2511,77,บริหาร,1.0
const_2511_s_182,const_2511,2511,4,นิติบัญญัติ,1.0
const_2511_s_183,const_2511,2511,5,บริหาร,1.0
const_2515_s_1,const_2515,2515,6,สถาบันพระมหากษัตริย์,1.0
const_2515_s_2,const_2515,2515,70,สถาบันพระมหากษัตริย์,1.0
const_2515_s_3,const_2515,2515,56,สถาบันพระมหากษัตริย์,0.3333333333333333
const_2515_s_3,const_2515,2515,56,บริหาร,0.3333333333333333
const_2515_s_3,const_2515,2515,56,ตุลาการ,0.3333333333333333
const_2515_s_4,const_2515,2515,6,สถาบันพระมหากษัตริย์,1.0
const_2515_s_5,const_2515,2515,27,สถาบันพระมหากษัตริย์,1.0
const_2515_s_6,const_2515,2515,2,สถาบันพระมหากษัตริย์,1.0
const_2515_s_7,const_2515,2515,31,สถาบันพระมหากษัตริย์,1.0
const_2515_s_8,const_2515,2515,51,อื่น ๆ (emergent),1.0
const_2515_s_9,const_2515,2515,42,สถาบันพระมหากษัตริย์,0.5
const_2515_s_9,const_2515,2515,42,บริหาร,0.5
const_2515_s_10,const_2515,2515,44,บริหาร,1.0
const_2515_s_11,const_2515,2515,-1,บริหาร,1.0
const_2515_s_12,const_2515,2515,57,สิทธิ-เสรีภาพ-หน้าที่,0.4444444444444445
const_2515_s_12,const_2515,2515,57,บริหาร,0.5555555555555556
const_2515_s_13,const_2515,2515,35,อื่น ๆ (emergent),1.0
const_2515_s_14,const_2515,2515,19,สถาบันพระมหากษัตริย์,0.2631578947368421
const_2515_s_14,const_2515,2515,19,สิทธิ-เสรีภาพ-หน้าที่,0.2105263157894737
const_2515_s_14,const_2515,2515,19,บริหาร,0.5263157894736842
const_2515_s_15,const_2515,2515,63,สถาบันพระมหากษัตริย์,0.5
const_2515_s_15,const_2515,2515,63,บริหาร,0.5
const_2515_s_16,const_2515,2515,29,สถาบันพระมหากษัตริย์,1.0
const_2515_s_17,const_2515,2515,47,บริหาร,1.0
const_2515_s_18,const_2515,2515,45,บริหาร,1.0
const_2515_s_19,const_2515,2515,69,อื่น ๆ (emergent),1.0
const_2515_s_20,const_2515,2515,-1,บริหาร,1.0
const_2515_s_21,const_2515,2515,47,บริหาร,1.0
const_2515_s_22,const_2515,2515,13,บริหาร,1.0
const_2515_s_23,const_2515,2515,13,อื่น ๆ (emergent),1.0
const_2517_s_1,const_2517,2517,60,อื่น ๆ (emergent),1.0
const_2517_s_2,const_2517,2517,18,สถาบันพระมหากษัตริย์,1.0
const_2517_s_3,const_2517,2517,70,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2517_s_4,const_2517,2517,18,สถาบันพระมหากษัตริย์,1.0
const_2517_s_5,const_2517,2517,6,อื่น ๆ (emergent),1.0
const_2517_s_6,const_2517,2517,-1,อื่น ๆ (emergent),1.0
const_2517_s_7,const_2517,2517,6,สถาบันพระมหากษัตริย์,1.0
const_2517_s_8,const_2517,2517,6,สถาบันพระมหากษัตริย์,1.0
const_2517_s_9,const_2517,2517,-1,สถาบันพระมหากษัตริย์,1.0
const_2517_s_10,const_2517,2517,76,สถาบันพระมหากษัตริย์,0.5
const_2517_s_10,const_2517,2517,76,นิติบัญญัติ,0.5
const_2517_s_11,const_2517,2517,76,สถาบันพระมหากษัตริย์,0.3333333333333333
const_2517_s_11,const_2517,2517,76,บริหาร,0.6666666666666666
const_2517_s_12,const_2517,2517,76,สถาบันพระมหากษัตริย์,0.5
const_2517_s_12,const_2517,2517,76,ตุลาการ,0.5
const_2517_s_13,const_2517,2517,6,สถาบันพระมหากษัตริย์,1.0
const_2517_s_14,const_2517,2517,80,สถาบันพระมหากษัตริย์,1.0
const_2517_s_15,const_2517,2517,34,สถาบันพระมหากษัตริย์,1.0
const_2517_s_16,const_2517,2517,34,สถาบันพระมหากษัตริย์,0.5
const_2517_s_16,const_2517,2517,34,นิติบัญญัติ,0.5
const_2517_s_17,const_2517,2517,81,สถาบันพระมหากษัตริย์,0.3333333333333333
const_2517_s_17,const_2517,2517,81,นิติบัญญัติ,0.6666666666666666
const_2517_s_18,const_2517,2517,53,สถาบันพระมหากษัตริย์,1.0
const_2517_s_19,const_2517,2517,27,สถาบันพระมหากษัตริย์,1.0
const_2517_s_20,const_2517,2517,27,อื่น ๆ (emergent),1.0
const_2517_s_21,const_2517,2517,8,สถาบันพระมหากษัตริย์,0.3333333333333333
const_2517_s_21,const_2517,2517,8,นิติบัญญัติ,0.3333333333333333
const_2517_s_21,const_2517,2517,8,บริหาร,0.3333333333333333
const_2517_s_22,const_2517,2517,8,สถาบันพระมหากษัตริย์,0.6666666666666666
const_2517_s_22,const_2517,2517,8,นิติบัญญัติ,0.3333333333333333
const_2517_s_23,const_2517,2517,8,สถาบันพระมหากษัตริย์,1.0
const_2517_s_24,const_2517,2517,58,สถาบันพระมหากษัตริย์,0.5
const_2517_s_24,const_2517,2517,58,นิติบัญญัติ,0.5
const_2517_s_25,const_2517,2517,75,สถาบันพระมหากษัตริย์,0.5
const_2517_s_25,const_2517,2517,75,นิติบัญญัติ,0.5
const_2517_s_26,const_2517,2517,8,สถาบันพระมหากษัตริย์,0.6666666666666666
const_2517_s_26,const_2517,2517,8,นิติบัญญัติ,0.3333333333333333
const_2517_s_27,const_2517,2517,23,อื่น ๆ (emergent),1.0
const_2517_s_28,const_2517,2517,12,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2517_s_29,const_2517,2517,-1,สิทธิ-เสรีภาพ-หน้าที่,0.3076923076923077
const_2517_s_29,const_2517,2517,-1,การมีส่วนร่วมทางการเมือง,0.3846153846153846
const_2517_s_29,const_2517,2517,-1,พรรคการเมืองและการเลือกตั้ง,0.3076923076923077
const_2517_s_30,const_2517,2517,99,สิทธิ-เสรีภาพ-หน้าที่,0.5454545454545454
const_2517_s_30,const_2517,2517,99,แนวนโยบายแห่งรัฐ,0.4545454545454545
const_2517_s_31,const_2517,2517,25,อื่น ๆ (emergent),1.0
const_2517_s_32,const_2517,2517,14,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2517_s_33,const_2517,2517,14,สิทธิ-เสรีภาพ-หน้าที่,0.6153846153846154
const_2517_s_33,const_2517,2517,14,ตุลาการ,0.3846153846153846
const_2517_s_34,const_2517,2517,14,สิทธิ-เสรีภาพ-หน้าที่,0.375
